data;totale;settore
20200729;2853.83;Running
20200729;20.94;Tennis
20200729;1899.18;Trekking
20200730;379.13;Bambino
20200730;7660.32;Calcio
20200730;2271.50;Casual
20200730;437.37;Ciclismo
20200730;98.71;Nuoto
20200730;3051.41;Pesca
20200730;1187.38;Running
20200730;743.40;Skateboard
20200730;970.55;Tennis
20200730;2806.75;Trekking
20200731;103.25;Bambino
20200731;5280.74;Calcio
20200731;1708.58;Casual
20200731;406.39;Ciclismo
20200731;1911.16;Fitness
20200731;638.91;Mare
20200731;1698.01;Pesca
20200731;4934.11;Running
20200731;247.39;Tennis
20200731;2515.17;Trekking
20200801;74.63;Baseball
20200801;2511.25;Calcio
20200801;3008.50;Casual
20200801;726.88;Ciclismo
20200801;288.69;Fitness
20200801;61.95;Nuoto
20200801;2944.28;Pesca
20200801;132.20;Ping-pong
20200801;164.79;Snowboard
20200801;1400.07;Trekking
20200801;268.45;Volley
20200802;197.41;Bambino
20200802;1494.03;Calcio
20200802;2931.06;Casual
20200802;401.85;Ciclismo
20200802;619.09;Fitness
20200802;5167.58;Pesca
20200802;288.69;Running
20200802;82.19;Snowboard
20200802;164.79;Tennis
20200802;4290.24;Trekking
20200802;202.37;Volley
20200803;9931.41;Calcio
20200803;2849.08;Casual
20200803;583.57;Ciclismo
20200803;1248.50;Fitness
20200803;243.67;Mare
20200803;3405.02;Pesca
20200803;247.39;Sci
20200803;949.49;Tennis
20200803;2724.56;Trekking
20200804;4515.74;Calcio
20200804;1357.53;Casual
20200804;172.63;Ciclismo
20200804;1110.56;Fitness
20200804;264.20;Nuoto
20200804;991.20;Padel
20200804;2356.37;Pesca
20200804;970.55;Running
20200804;3134.67;Sci
20200804;3342.62;Trekking
20200804;161.07;Casual
20200804;161.07;Casual
20200805;74.34;Bambino
20200805;9637.15;Calcio
20200805;4747.85;Casual
20200805;270.10;Ciclismo
20200805;906.95;Mare
20200805;40.89;Nuoto
20200805;2441.86;Pesca
20200805;743.19;Running
20200805;2060.87;Sci
20200805;367.16;Snowboard
20200805;1485.56;Trekking
20200806;5719.64;Calcio
20200806;2617.59;Casual
20200806;212.28;Ciclismo
20200806;2422.04;Fitness
20200806;206.09;Freccette
20200806;494.98;Mare
20200806;206.09;Nuoto
20200806;3711.18;Pesca
20200806;144.55;Snowboard
20200806;1898.97;Trekking
20200807;391.94;Bambino
20200807;6476.67;Calcio
20200807;3177.00;Casual
20200807;414.65;Ciclismo
20200807;1864.90;Fitness
20200807;49.35;Nuoto
20200807;206.09;Pattini
20200807;4516.44;Pesca
20200807;246.97;Snowboard
20200807;391.94;Tennis
20200807;1837.44;Trekking
20200808;258.95;Bambino
20200808;7536.01;Calcio
20200808;2208.31;Casual
20200808;478.67;Ciclismo
20200808;1612.56;Fitness
20200808;1679.01;Pesca
20200808;119.36;Running
20200808;1234.87;Sci
20200808;2105.47;Tennis
20200808;577.37;Trekking
20200809;568.29;Bambino
20200809;2464.16;Calcio
20200809;1668.11;Casual
20200809;326.68;Ciclismo
20200809;1283.19;Fitness
20200809;247.39;Mare
20200809;251.93;Nuoto
20200809;3081.68;Pesca
20200809;2849.29;Running
20200809;846.65;Tennis
20200809;536.90;Trekking
20200810;1345.76;Calcio
20200810;4173.57;Casual
20200810;233.35;Ciclismo
20200810;172.63;Fitness
20200810;1971.37;Pesca
20200810;1131.62;Running
20200810;2680.37;Tennis
20200810;2802.00;Trekking
20200811;74.63;Baseball
20200811;5087.33;Calcio
20200811;2888.94;Casual
20200811;240.37;Ciclismo
20200811;824.35;Fitness
20200811;367.57;Mare
20200811;2183.08;Pesca
20200811;2886.87;Sci
20200811;78.06;Subacquea
20200811;660.80;Tennis
20200811;2143.47;Trekking
20200812;3171.01;Calcio
20200812;3503.07;Casual
20200812;353.53;Ciclismo
20200812;577.79;Fitness
20200812;185.44;Mare
20200812;2918.51;Pesca
20200812;495.60;Running
20200812;2060.87;Sci
20200812;702.10;Tennis
20200812;2659.72;Trekking
20200813;329.57;Bambino
20200813;2704.12;Calcio
20200813;2079.46;Casual
20200813;249.87;Ciclismo
20200813;795.44;Fitness
20200813;2228.47;Pesca
20200813;619.50;Running
20200813;78.06;Subacquea
20200813;1238.59;Trekking
20200814;2058.19;Calcio
20200814;1036.42;Casual
20200814;339.90;Ciclismo
20200814;391.94;Fitness
20200814;1234.87;Padel
20200814;3488.94;Pesca
20200814;659.97;Running
20200814;1196.87;Tennis
20200814;2254.15;Trekking
20200815;206.09;Bambino
20200815;1593.77;Calcio
20200815;701.48;Casual
20200815;199.48;Ciclismo
20200815;103.04;Fitness
20200815;326.27;Mare
20200815;1065.37;Pesca
20200815;578.20;Running
20200815;102.84;Snowboard
20200815;2019.36;Trekking
20200815;40.89;Volley
20200816;6426.28;Calcio
20200816;660.80;Casual
20200816;264.73;Ciclismo
20200816;226.74;Fitness
20200816;1993.43;Pesca
20200816;1197.70;Running
20200816;247.39;Sci
20200816;115.64;Snowboard
20200816;1981.99;Trekking
20200816;32.63;Volley
20200817;102.84;Bambino
20200817;5202.97;Calcio
20200817;3094.61;Casual
20200817;237.48;Ciclismo
20200817;763.02;Fitness
20200817;82.19;Mare
20200817;2479.49;Pesca
20200817;495.39;Running
20200817;246.56;Snowboard
20200817;33.04;Tennis
20200817;2249.20;Trekking
20200818;293.23;Bambino
20200818;74.63;Baseball
20200818;4875.47;Calcio
20200818;2365.04;Casual
20200818;191.63;Ciclismo
20200818;179.24;Fitness
20200818;49.35;Nuoto
20200818;1164.49;Pesca
20200818;37.05;Ping-pong
20200818;578.20;Running
20200818;218.48;Snowboard
20200818;288.69;Tennis
20200818;329.99;Trekking
20200819;353.94;Bambino
20200819;9742.88;Calcio
20200819;866.68;Casual
20200819;265.15;Ciclismo
20200819;536.90;Fitness
20200819;2345.26;Pesca
20200819;784.08;Trekking
20200820;4261.75;Calcio
20200820;3518.35;Casual
20200820;274.23;Ciclismo
20200820;640.15;Fitness
20200820;3902.60;Pesca
20200820;743.40;Running
20200820;4291.07;Sci
20200820;536.90;Tennis
20200820;1898.77;Trekking
20200821;598.85;Basket
20200821;6160.93;Calcio
20200821;3050.21;Casual
20200821;225.09;Ciclismo
20200821;123.49;Nuoto
20200821;2444.79;Pesca
20200821;3258.57;Running
20200821;1692.06;Trekking
20200821;284.97;Volley
20200822;164.79;Bambino
20200822;7109.38;Calcio
20200822;1176.64;Casual
20200822;148.68;Ciclismo
20200822;932.55;Fitness
20200822;408.46;Mare
20200822;123.49;Nuoto
20200822;1262.33;Pesca
20200822;495.39;Running
20200822;164.79;Tennis
20200822;1193.16;Trekking
20200823;239.13;Bambino
20200823;7650.21;Calcio
20200823;2820.17;Casual
20200823;267.21;Ciclismo
20200823;633.13;Fitness
20200823;2660.42;Pesca
20200823;2271.29;Running
20200823;863.17;Tennis
20200823;660.59;Trekking
20200824;246.97;Bambino
20200824;8501.56;Calcio
20200824;1386.65;Casual
20200824;535.78;Ciclismo
20200824;558.62;Fitness
20200824;2329.20;Pesca
20200824;395.65;Running
20200824;346.51;Tennis
20200824;2921.36;Trekking
20200825;10294.64;Calcio
20200825;371.29;Casual
20200825;298.60;Ciclismo
20200825;111.51;Fitness
20200825;3713.70;Pesca
20200825;1895.67;Running
20200825;164.79;Tennis
20200825;2414.81;Trekking
20200826;5655.83;Calcio
20200826;1791.59;Casual
20200826;92.51;Ciclismo
20200826;177.55;Nuoto
20200826;2751.61;Pesca
20200826;325.86;Tennis
20200826;1648.08;Trekking
20200827;197.83;Bambino
20200827;351.05;Basket
20200827;15579.81;Calcio
20200827;1597.48;Casual
20200827;131.75;Ciclismo
20200827;860.28;Fitness
20200827;74.34;Nuoto
20200827;26.85;Padel
20200827;3398.41;Pesca
20200827;982.32;Running
20200827;78.06;Subacquea
20200827;103.25;Tennis
20200828;11199.32;Calcio
20200828;2953.36;Casual
20200828;96.23;Ciclismo
20200828;936.68;Fitness
20200828;3884.88;Pesca
20200828;1197.29;Running
20200828;288.69;Snowboard
20200828;1312.10;Tennis
20200828;1399.24;Trekking
20200829;246.56;Bambino
20200829;5759.33;Calcio
20200829;764.05;Casual
20200829;26.85;Ciclismo
20200829;1888.94;Pesca
20200829;495.39;Running
20200829;276.71;Tennis
20200830;3769.66;Calcio
20200830;1899.39;Casual
20200830;220.54;Fitness
20200830;140.42;Mare
20200830;2354.18;Pesca
20200830;660.59;Trekking
20200831;111.10;Arti marziali
20200831;115.43;Bambino
20200831;15760.91;Calcio
20200831;2803.86;Casual
20200831;341.96;Ciclismo
20200831;247.39;Nuoto
20200831;908.60;Padel
20200831;3511.24;Pesca
20200831;16.11;Tennis
20200831;284.97;Volley
20200901;12193.83;Calcio
20200901;2587.65;Casual
20200901;92.10;Ciclismo
20200901;99.12;Mare
20200901;3045.79;Pesca
20200901;3303.59;Running
20200901;1156.40;Trekking
20200902;636.02;Bambino
20200902;11553.88;Calcio
20200902;2001.60;Casual
20200902;148.68;Ciclismo
20200902;1917.77;Fitness
20200902;346.92;Nuoto
20200902;6467.66;Pesca
20200902;2126.74;Running
20200902;3134.67;Sci
20200902;784.70;Tennis
20200902;164.79;Trekking
20200902;284.97;Volley
20200903;2468.91;Bambino
20200903;123.49;Basket
20200903;10303.11;Calcio
20200903;1960.92;Casual
20200903;28.91;Ciclismo
20200903;206.50;Fitness
20200903;1726.71;Pesca
20200903;3138.80;Running
20200903;2308.67;Sci
20200903;536.90;Tennis
20200903;615.37;Trekking
20200904;4160.36;Bambino
20200904;7580.62;Calcio
20200904;3039.06;Casual
20200904;57.82;Ciclismo
20200904;1155.37;Fitness
20200904;4136.32;Pesca
20200904;2312.80;Running
20200904;276.71;Tennis
20200905;1381.69;Bambino
20200905;7572.56;Calcio
20200905;2549.66;Casual
20200905;192.46;Ciclismo
20200905;1224.75;Fitness
20200905;227.15;Mare
20200905;2119.56;Pesca
20200905;1011.44;Running
20200905;185.85;Tennis
20200905;78.06;Trekking
20200906;969.10;Bambino
20200906;11080.38;Calcio
20200906;2059.01;Casual
20200906;20.24;Ciclismo
20200906;2540.78;Fitness
20200906;168.92;Nuoto
20200906;2792.91;Pesca
20200906;2535.82;Running
20200907;2766.48;Bambino
20200907;7145.60;Calcio
20200907;2832.35;Casual
20200907;167.27;Ciclismo
20200907;1769.50;Fitness
20200907;4328.03;Pesca
20200907;10.74;Ping-pong
20200907;3299.66;Running
20200907;152.81;Snowboard
20200907;991.20;Trekking
20200908;3012.42;Bambino
20200908;11066.54;Calcio
20200908;3301.94;Casual
20200908;76.82;Ciclismo
20200908;639.53;Fitness
20200908;3991.19;Pesca
20200908;578.20;Running
20200908;2060.87;Sci
20200908;329.57;Tennis
20200909;2282.24;Bambino
20200909;14333.87;Calcio
20200909;1530.78;Casual
20200909;886.50;Fitness
20200909;2605.25;Pesca
20200909;1321.60;Running
20200909;36.76;Sci
20200909;144.14;Skateboard
20200909;751.66;Tennis
20200909;1733.57;Trekking
20200909;82.19;Volley
20200910;621.98;Bambino
20200910;9691.25;Calcio
20200910;2864.16;Casual
20200910;355.59;Ciclismo
20200910;61.95;Danza
20200910;1127.70;Fitness
20200910;1422.45;Pesca
20200910;1073.39;Running
20200910;1569.19;Trekking
20200910;288.69;Volley
20200911;1261.10;Bambino
20200911;9979.32;Calcio
20200911;4112.03;Casual
20200911;1792.01;Fitness
20200911;3266.21;Pesca
20200911;1651.34;Running
20200911;2308.67;Sci
20200911;57.82;Tennis
20200911;669.06;Trekking
20200912;795.44;Bambino
20200912;4812.90;Calcio
20200912;384.09;Casual
20200912;26.85;Ciclismo
20200912;635.19;Fitness
20200912;223.02;Nuoto
20200912;1828.93;Pesca
20200912;702.10;Running
20200912;329.57;Tennis
20200912;148.68;Trekking
20200913;185.85;Bambino
20200913;9062.67;Calcio
20200913;2240.73;Casual
20200913;1584.89;Fitness
20200913;177.59;Nuoto
20200913;2777.38;Pesca
20200913;329.99;Running
20200913;411.76;Snowboard
20200913;623.63;Tennis
20200914;2034.44;Bambino
20200914;7228.57;Calcio
20200914;2282.65;Casual
20200914;40.89;Ciclismo
20200914;742.16;Fitness
20200914;4437.85;Pesca
20200914;2559.15;Running
20200914;578.20;Tennis
20200914;123.49;Trekking
20200915;3132.40;Bambino
20200915;7374.53;Calcio
20200915;1320.77;Casual
20200915;216.00;Ciclismo
20200915;3317.84;Fitness
20200915;5660.99;Pesca
20200915;1672.24;Running
20200915;206.09;Tennis
20200916;889.40;Bambino
20200916;12206.01;Calcio
20200916;1647.04;Casual
20200916;47.08;Ciclismo
20200916;288.48;Fitness
20200916;399.74;Nuoto
20200916;4958.07;Pesca
20200916;991.20;Running
20200916;213.93;Sci
20200916;296.53;Tennis
20200916;454.30;Trekking
20200917;3609.41;Bambino
20200917;6905.36;Calcio
20200917;2745.00;Casual
20200917;234.58;Ciclismo
20200917;3508.02;Fitness
20200917;472.06;Nuoto
20200917;2353.40;Pesca
20200917;351.05;Snowboard
20200917;164.79;Tennis
20200917;103.25;Trekking
20200918;679.18;Bambino
20200918;11076.45;Calcio
20200918;2146.98;Casual
20200918;3056.61;Fitness
20200918;229.63;Nuoto
20200918;3377.56;Pesca
20200918;660.39;Running
20200918;206.09;Sci
20200918;288.69;Skateboard
20200919;445.63;Bambino
20200919;6687.50;Calcio
20200919;2766.27;Casual
20200919;78.06;Ciclismo
20200919;1831.04;Fitness
20200919;936.56;Pesca
20200919;557.55;Running
20200920;123.90;Bambino
20200920;9751.14;Calcio
20200920;1188.82;Casual
20200920;95.82;Ciclismo
20200920;1274.93;Fitness
20200920;334.53;Nuoto
20200920;305.50;Pesca
20200920;618.88;Running
20200920;1269.15;Trekking
20200920;284.97;Volley
20200921;828.07;Bambino
20200921;12584.11;Calcio
20200921;1424.23;Casual
20200921;2203.56;Fitness
20200921;387.81;Nuoto
20200921;4684.78;Pesca
20200921;795.03;Running
20200921;6186.74;Sci
20200921;576.96;Trekking
20200922;1677.81;Bambino
20200922;289.10;Basket
20200922;19135.32;Calcio
20200922;555.90;Casual
20200922;1789.53;Fitness
20200922;1498.36;Nuoto
20200922;2583.85;Pesca
20200922;909.63;Running
20200922;821.87;Tennis
20200923;2174.24;Bambino
20200923;14446.33;Calcio
20200923;1176.22;Casual
20200923;97.47;Ciclismo
20200923;2866.43;Fitness
20200923;3190.18;Pesca
20200923;899.93;Running
20200923;619.09;Tennis
20200924;7585.98;Calcio
20200924;866.47;Casual
20200924;474.12;Fitness
20200924;2432.78;Pesca
20200924;1065.13;Running
20200925;473.71;Bambino
20200925;7037.52;Calcio
20200925;2409.86;Casual
20200925;7518.91;Fitness
20200925;2957.37;Pesca
20200926;230.87;Bambino
20200926;8122.06;Calcio
20200926;3571.62;Casual
20200926;1637.13;Fitness
20200926;173.46;Nuoto
20200926;2779.82;Pesca
20200926;536.90;Running
20200926;3588.97;Sci
20200926;846.65;Tennis
20200926;40.89;Volley
20200927;3781.43;Bambino
20200927;7750.94;Calcio
20200927;1560.73;Casual
20200927;375.83;Ciclismo
20200927;2733.65;Fitness
20200927;2524.42;Pesca
20200927;288.69;Running
20200927;164.79;Trekking
20200928;816.50;Bambino
20200928;11593.94;Calcio
20200928;2575.67;Casual
20200928;443.03;Fitness
20200928;3137.11;Pesca
20200928;764.05;Snowboard
20200928;433.24;Tennis
20200928;462.15;Trekking
20200929;3492.74;Bambino
20200929;8880.95;Calcio
20200929;1857.26;Casual
20200929;127.62;Ciclismo
20200929;1661.50;Fitness
20200929;189.57;Mare
20200929;45.43;Nuoto
20200929;3254.73;Pesca
20200929;619.09;Tennis
20200930;3482.83;Bambino
20200930;7639.05;Calcio
20200930;1271.21;Casual
20200930;2095.15;Fitness
20200930;689.38;Pesca
20200930;619.50;Running
20200930;82.19;Snowboard
20201001;2060.87;Bambino
20201001;74.63;Baseball
20201001;82.19;Basket
20201001;10041.39;Calcio
20201001;3241.22;Casual
20201001;3137.15;Fitness
20201001;1983.89;Pesca
20201001;82.19;Sci
20201001;103.25;Snowboard
20201001;1234.46;Trekking
20201002;4929.16;Bambino
20201002;10276.27;Calcio
20201002;3377.31;Casual
20201002;26.85;Ciclismo
20201002;2350.59;Fitness
20201002;3223.47;Pesca
20201002;305.21;Running
20201002;288.69;Snowboard
20201002;516.25;Trekking
20201003;474.12;Bambino
20201003;119.77;Basket
20201003;8137.13;Calcio
20201003;4372.43;Casual
20201003;81.36;Ciclismo
20201003;1041.88;Fitness
20201003;2060.33;Pesca
20201003;40.89;Tennis
20201003;78.06;Trekking
20201004;412.79;Bambino
20201004;10127.79;Calcio
20201004;4099.03;Casual
20201004;1794.69;Fitness
20201004;144.55;Nuoto
20201004;2567.83;Pesca
20201004;536.90;Running
20201004;656.67;Sci
20201004;908.60;Snowboard
20201004;1837.44;Tennis
20201004;2018.74;Trekking
20201004;82.19;Volley
20201005;2066.45;Bambino
20201005;8986.67;Calcio
20201005;3228.83;Casual
20201005;197.41;Ciclismo
20201005;3261.83;Fitness
20201005;4238.04;Pesca
20201005;2928.17;Running
20201005;284.97;Volley
20201006;6825.65;Bambino
20201006;541.03;Basket
20201006;7303.91;Calcio
20201006;2344.60;Casual
20201006;2273.77;Fitness
20201006;90.86;Nuoto
20201006;2166.14;Pesca
20201006;37.05;Ping-pong
20201006;573.66;Running
20201006;700.86;Sci
20201006;1069.67;Skateboard
20201006;2556.06;Tennis
20201007;2364.84;Bambino
20201007;351.05;Basket
20201007;7339.01;Calcio
20201007;3376.69;Casual
20201007;95.24;Ciclismo
20201007;1145.87;Fitness
20201007;136.29;Nuoto
20201007;377.90;Padel
20201007;3129.18;Pesca
20201007;259.78;Running
20201007;2060.87;Sci
20201007;264.32;Snowboard
20201007;16.11;Tennis
20201008;342.58;Bambino
20201008;9304.06;Calcio
20201008;2307.43;Casual
20201008;2596.12;Fitness
20201008;4775.64;Pesca
20201008;351.05;Sci
20201008;313.88;Snowboard
20201008;2271.09;Trekking
20201008;82.19;Volley
20201009;2286.37;Bambino
20201009;3992.47;Calcio
20201009;4699.73;Casual
20201009;28.91;Ciclismo
20201009;1262.75;Fitness
20201009;82.19;Nuoto
20201009;1085.57;Pesca
20201009;115.23;Sci
20201009;103.25;Tennis
20201010;1156.81;Bambino
20201010;7241.34;Calcio
20201010;2665.50;Casual
20201010;1805.84;Fitness
20201010;3133.97;Pesca
20201010;280.63;Running
20201010;908.19;Trekking
20201010;164.37;Volley
20201011;850.37;Bambino
20201011;4461.18;Calcio
20201011;2888.73;Casual
20201011;51.21;Ciclismo
20201011;2037.74;Fitness
20201011;90.86;Mare
20201011;2859.08;Pesca
20201011;1300.12;Trekking
20201012;3115.67;Bambino
20201012;7493.89;Calcio
20201012;846.03;Casual
20201012;325.86;Ciclismo
20201012;1324.28;Fitness
20201012;4127.98;Pesca
20201012;495.60;Running
20201012;417.13;Tennis
20201012;908.19;Trekking
20201013;4261.75;Bambino
20201013;1053.15;Basket
20201013;5542.67;Calcio
20201013;1395.94;Casual
20201013;1700.53;Fitness
20201013;3624.82;Pesca
20201013;20.24;Rugby
20201013;144.14;Running
20201014;896.00;Bambino
20201014;132.16;Basket
20201014;5777.25;Calcio
20201014;2076.15;Casual
20201014;51.21;Ciclismo
20201014;5191.82;Fitness
20201014;384.09;Nuoto
20201014;3440.33;Pesca
20201014;370.46;Running
20201014;74.34;Subacquea
20201015;206.29;Bambino
20201015;5901.77;Calcio
20201015;2567.83;Casual
20201015;197.41;Ciclismo
20201015;2901.53;Fitness
20201015;156.94;Nuoto
20201015;4133.39;Pesca
20201015;164.79;Running
20201015;1026.72;Tennis
20201016;1630.94;Bambino
20201016;7674.16;Calcio
20201016;1688.55;Casual
20201016;35.11;Ciclismo
20201016;10311.99;Fitness
20201016;3579.59;Pesca
20201016;446.04;Running
20201016;164.79;Trekking
20201016;288.69;Volley
20201017;309.34;Bambino
20201017;1096.10;Calcio
20201017;1509.52;Casual
20201017;3944.15;Fitness
20201017;2650.84;Pesca
20201018;1562.79;Bambino
20201018;2458.59;Calcio
20201018;776.44;Casual
20201018;6682.34;Fitness
20201018;3854.53;Pesca
20201018;1460.57;Running
20201018;1114.69;Trekking
20201019;424.77;Bambino
20201019;4725.13;Calcio
20201019;3166.47;Casual
20201019;164.79;Ciclismo
20201019;4177.66;Fitness
20201019;5810.70;Pesca
20201019;144.55;Running
20201019;98.71;Sci
20201019;883.82;Snowboard
20201020;2727.87;Bambino
20201020;2003.46;Calcio
20201020;1316.44;Casual
20201020;51.21;Ciclismo
20201020;3027.50;Fitness
20201020;2753.22;Pesca
20201020;1982.40;Running
20201020;494.98;Sci
20201021;1189.44;Bambino
20201021;2005.73;Calcio
20201021;1485.56;Casual
20201021;56.58;Ciclismo
20201021;2579.39;Fitness
20201021;24.37;Nuoto
20201021;26.85;Padel
20201021;7164.89;Pesca
20201021;412.59;Running
20201021;739.27;Tennis
20201021;173.46;Trekking
20201022;495.19;Bambino
20201022;2043.94;Calcio
20201022;722.75;Casual
20201022;40.89;Ciclismo
20201022;1402.55;Fitness
20201022;82.19;Nuoto
20201022;1533.59;Pesca
20201022;743.40;Running
20201022;536.90;Skateboard
20201022;412.59;Trekking
20201023;1333.37;Calcio
20201023;631.68;Casual
20201023;1912.81;Fitness
20201023;10.74;Nuoto
20201023;783.87;Pesca
20201023;144.14;Running
20201023;74.13;Sci
20201023;16.11;Tennis
20201024;1502.49;Calcio
20201024;1478.13;Casual
20201024;28.50;Ciclismo
20201024;6368.25;Fitness
20201024;3907.15;Pesca
20201024;346.92;Running
20201024;743.40;Trekking
20201025;57.41;Arti marziali
20201025;574.07;Bambino
20201025;1886.17;Calcio
20201025;565.81;Casual
20201025;116.88;Ciclismo
20201025;13890.22;Fitness
20201025;5193.89;Pesca
20201025;1940.69;Running
20201025;206.09;Sci
20201025;123.49;Snowboard
20201025;103.25;Tennis
20201026;1538.01;Bambino
20201026;2963.89;Calcio
20201026;887.54;Casual
20201026;12275.60;Fitness
20201026;602.98;Nuoto
20201026;1941.18;Pesca
20201026;660.80;Running
20201026;164.79;Sci
20201026;536.90;Trekking
20201027;494.98;Bambino
20201027;2629.98;Calcio
20201027;392.35;Casual
20201027;78.06;Ciclismo
20201027;3776.89;Fitness
20201027;2405.68;Pesca
20201027;722.75;Running
20201027;391.94;Sci
20201027;2641.96;Trekking
20201028;2595.91;Bambino
20201028;848.72;Calcio
20201028;2001.81;Casual
20201028;3694.29;Fitness
